project,sample_number,year,month,nafo_div,project_code,archive_lsm_number,length,sex,maturity,weight,stomach_fullness,age,fecundity,gonad
23,368,2011,11,31,23,2011368.007,146,2,2,13.2,0,2,,0.3
23,368,2011,11,31,23,2011368.008,155,1,2,17.1,0,3,,0.2
23,368,2011,11,31,23,2011368.009,159,1,2,18.1,0,2,,0.2
23,368,2011,11,31,23,2011368.01,149,2,6,11.8,0,2,,0.3
23,368,2011,11,31,23,2011368.011,161,2,2,20.1,0,2,,0.5
23,368,2011,11,31,23,2011368.012,146,2,2,12.5,0,2,,0.2
23,368,2011,11,31,23,2011368.013,147,1,2,14.6,0,1,,0.1
23,368,2011,11,31,23,2011368.014,155,2,2,17,0,2,,0.4
23,368,2011,11,31,23,2011368.015,145,1,2,12.2,0,2,,0.1
23,368,2011,11,31,23,2011368.016,153,2,2,14.1,0,2,,0.2
23,368,2011,11,31,23,2011368.017,149,1,2,14.2,0,2,,0.1
23,368,2011,11,31,23,2011368.018,159,2,2,16.4,0,2,,0.3
23,368,2011,11,31,23,2011368.019,172,1,2,22.5,0,2,,0.3
23,368,2011,11,31,23,2011368.02,161,1,2,19.9,1,2,,0.3
23,368,2011,11,31,23,2011368.021,152,2,2,14.3,0,2,,0.2
23,368,2011,11,31,23,2011368.022,159,1,2,18.4,0,2,,0.2
23,368,2011,11,31,23,2011368.023,166,1,2,22.3,0,2,,0.3
23,368,2011,11,31,23,2011368.024,157,1,2,16.6,0,2,,0.2
23,368,2011,11,31,23,2011368.025,139,1,2,11.4,0,2,,0.1
23,369,2011,12,31,23,2011369.001,165,2,2,21.6,0,2,,0.5
23,369,2011,12,31,23,2011369.002,147,2,2,14,0,2,,0.3
23,369,2011,12,31,23,2011369.003,162,1,2,21.6,1,2,,0.2
23,369,2011,12,31,23,2011369.004,153,2,2,14.2,1,2,,0.3
23,369,2011,12,31,23,2011369.005,160,2,2,16.2,0,3,,0.4
23,369,2011,12,31,23,2011369.006,155,1,2,17.4,1,2,,0.2
23,369,2011,12,31,23,2011369.007,150,2,2,14.6,3,2,,0.3
23,369,2011,12,31,23,2011369.008,169,1,2,27.1,0,2,,0.4
23,369,2011,12,31,23,2011369.009,131,2,2,9,3,1,,0.2
23,369,2011,12,31,23,2011369.01,157,2,2,17.2,0,2,,0.5
23,369,2011,12,31,23,2011369.011,148,1,2,14.3,3,2,,0.1
23,369,2011,12,31,23,2011369.012,138,1,2,11.4,0,1,,0.1
23,369,2011,12,31,23,2011369.013,150,2,2,16.3,0,2,,0.2
23,369,2011,12,31,23,2011369.014,160,1,2,20.1,0,2,,0.3
23,369,2011,12,31,23,2011369.015,169,1,2,23.8,0,2,,0.4
23,369,2011,12,31,23,2011369.016,160,1,2,19.1,0,2,,0.2
23,369,2011,12,31,23,2011369.017,149,1,2,15.5,0,2,,0.2
23,369,2011,12,31,23,2011369.018,139,1,2,10.8,2,2,,0.1
23,369,2011,12,31,23,2011369.019,121,2,1,6.6,0,1,,
23,369,2011,12,31,23,2011369.02,140,1,1,12.4,0,1,,
23,369,2011,12,31,23,2011369.021,152,2,2,16,0,2,,0.3
23,369,2011,12,31,23,2011369.022,152,2,2,14.1,0,2,,0.2
23,370,2011,12,31,23,2011370.001,171,1,2,21.8,0,2,,0.3
23,370,2011,12,31,23,2011370.002,159,1,2,18.9,0,2,,0.2
23,370,2011,12,31,23,2011370.003,167,2,2,18.2,0,2,,0.4
23,370,2011,12,31,23,2011370.004,162,1,2,19.4,0,2,,0.3
23,370,2011,12,31,23,2011370.005,157,1,2,17,0,2,,0.2
23,370,2011,12,31,23,2011370.006,162,1,2,17.9,0,2,,0.3
23,370,2011,12,31,23,2011370.007,150,2,2,14,0,2,,0.3
23,370,2011,12,31,23,2011370.008,155,1,2,16.6,0,2,,0.1
23,371,2011,12,31,23,2011371.001,153,1,2,16.1,0,2,,0.2
23,371,2011,12,31,23,2011371.002,155,1,2,18.7,0,2,,0.2
23,371,2011,12,31,23,2011371.003,159,1,2,20.6,0,2,,0.2
23,371,2011,12,31,23,2011371.004,151,1,2,15,0,2,,0.2
23,371,2011,12,31,23,2011371.005,156,1,2,17.4,1,2,,0.2
23,371,2011,12,31,23,2011371.006,161,2,6,18.7,0,2,,0.3
23,371,2011,12,31,23,2011371.007,155,1,2,17.7,0,2,,0.2
23,371,2011,12,31,23,2011371.008,171,1,2,23.3,0,3,,0.3
23,371,2011,12,31,23,2011371.009,155,1,2,15.8,0,2,,0.1
23,371,2011,12,31,23,2011371.01,150,2,6,11.3,1,2,,0.2
23,371,2011,12,31,23,2011371.011,164,1,2,21.6,0,2,,0.2
23,371,2011,12,31,23,2011371.012,139,1,2,13.2,0,1,,0.1
23,371,2011,12,31,23,2011371.013,151,1,2,16.7,0,2,,0.2
23,371,2011,12,31,23,2011371.014,155,2,6,14.8,0,2,,0.4
23,371,2011,12,31,23,2011371.015,164,1,2,21.3,0,2,,0.2
23,371,2011,12,31,23,2011371.016,152,2,2,15.6,0,2,,0.4
23,371,2011,12,31,23,2011371.017,158,1,2,18.1,0,2,,0.2
23,372,2011,12,32,23,2011372.001,158,2,2,16.5,1,2,,0.3
23,372,2011,12,32,23,2011372.002,137,2,2,9.4,2,2,,0.1
23,372,2011,12,32,23,2011372.003,160,1,2,21.1,1,2,,0.1
23,372,2011,12,32,23,2011372.004,128,2,2,9,1,2,,0.2
23,372,2011,12,32,23,2011372.005,124,2,2,7.2,0,1,,0.1
23,372,2011,12,32,23,2011372.006,126,2,2,7.3,1,1,,0.1
23,372,2011,12,32,23,2011372.007,147,2,2,14.2,0,2,,0.2
23,372,2011,12,32,23,2011372.008,121,2,2,6.9,1,1,,0.1
23,372,2011,12,32,23,2011372.009,145,1,2,14.6,2,2,,0.1
23,372,2011,12,32,23,2011372.01,124,2,2,6.9,0,1,,0.1
23,372,2011,12,32,23,2011372.011,142,2,2,10.8,0,3,,0.2
23,372,2011,12,32,23,2011372.012,128,2,2,8.4,1,1,,0.2
23,372,2011,12,32,23,2011372.013,121,2,2,6.6,0,1,,0.1
23,372,2011,12,32,23,2011372.014,103,3,1,3.6,0,1,,
23,372,2011,12,32,23,2011372.015,111,1,1,4.2,0,1,,
23,372,2011,12,32,23,2011372.016,155,1,2,14.9,1,2,,0.1
23,372,2011,12,32,23,2011372.017,117,1,1,6,0,1,,
23,372,2011,12,32,23,2011372.018,117,3,1,5.5,0,1,,
23,372,2011,12,32,23,2011372.019,123,2,2,6.1,1,1,,0.1
23,372,2011,12,32,23,2011372.02,139,2,2,10.7,1,2,,0.3
23,372,2011,12,32,23,2011372.021,122,3,1,6.4,2,1,,
23,372,2011,12,32,23,2011372.022,117,1,1,5.1,3,1,,
23,372,2011,12,32,23,2011372.023,124,2,1,7,1,1,,
23,372,2011,12,32,23,2011372.024,111,1,1,5,0,1,,
23,372,2011,12,32,23,2011372.025,125,2,1,5.5,0,1,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
23,374,2011,11,32,23,2011374.001,111,2,1,4.8,0,1,,
23,374,2011,11,32,23,2011374.002,127,2,2,7.4,0,1,,0.1
23,374,2011,11,32,23,2011374.003,130,2,2,8.5,1,1,,0.1
23,374,2011,11,32,23,2011374.004,114,1,1,5,1,1,,
23,374,2011,11,32,23,2011374.005,109,2,1,4.7,0,1,,
23,374,2011,11,32,23,2011374.006,113,2,1,4.7,1,1,,
23,374,2011,11,32,23,2011374.007,118,1,1,5.9,0,1,,
23,374,2011,11,32,23,2011374.008,141,2,2,11.4,0,2,,0.2
23,374,2011,11,32,23,2011374.009,122,1,1,6.7,0,1,,
23,374,2011,11,32,23,2011374.01,127,1,1,7.1,4,2,,
23,374,2011,11,32,23,2011374.011,114,2,1,5.3,2,1,,
23,374,2011,11,32,23,2011374.012,121,2,1,6.3,1,1,,
23,374,2011,11,32,23,2011374.013,113,2,1,5.4,2,1,,
23,374,2011,11,32,23,2011374.014,111,2,1,4.7,0,1,,
23,374,2011,11,32,23,2011374.015,109,2,1,4.5,0,1,,
23,374,2011,11,32,23,2011374.016,111,2,1,4.8,1,1,,
23,374,2011,11,32,23,2011374.017,115,2,1,5,0,1,,
23,374,2011,11,32,23,2011374.018,110,1,1,4.4,0,1,,
23,374,2011,11,32,23,2011374.019,116,2,1,5.7,0,1,,
23,374,2011,11,32,23,2011374.02,116,2,1,5.5,1,1,,
23,374,2011,11,32,23,2011374.021,115,2,1,5.5,1,1,,
23,374,2011,11,32,23,2011374.022,112,2,1,4.4,1,1,,
23,374,2011,11,32,23,2011374.023,111,2,1,5,0,1,,
23,374,2011,11,32,23,2011374.024,113,1,1,5,1,1,,
23,374,2011,11,32,23,2011374.025,112,1,1,4.7,1,1,,
23,375,2011,11,32,23,2011375.001,101,2,1,3.6,4,1,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
23,377,2011,11,32,23,2011377.001,130,1,2,8.8,3,1,,0.2
23,377,2011,11,32,23,2011377.002,116,2,1,7,4,1,,
23,377,2011,11,32,23,2011377.003,121,2,2,6.9,4,1,,0.2
23,377,2011,11,32,23,2011377.004,128,1,1,9.5,4,1,,
23,377,2011,11,32,23,2011377.005,137,1,2,10.5,3,1,,0.2
23,377,2011,11,32,23,2011377.006,122,1,1,7,4,1,,
23,377,2011,11,32,23,2011377.007,121,2,2,7.6,4,1,,0.2
23,377,2011,11,32,23,2011377.008,126,2,2,9.2,4,1,,0.2
23,377,2011,11,32,23,2011377.009,129,1,1,10.1,4,1,,
23,377,2011,11,32,23,2011377.01,116,2,2,7.2,3,1,,0.2
23,377,2011,11,32,23,2011377.011,121,1,1,6.9,4,1,,
23,377,2011,11,32,23,2011377.012,121,1,2,7.4,4,1,,0.1
23,377,2011,11,32,23,2011377.013,128,1,2,8.4,4,1,,0.1
23,377,2011,11,32,23,2011377.014,121,1,2,8.2,4,1,,0.1
23,377,2011,11,32,23,2011377.015,106,2,1,4.5,4,1,,
23,377,2011,11,32,23,2011377.016,115,2,1,5.5,3,1,,
23,377,2011,11,32,23,2011377.017,101,1,1,4,4,1,,
23,377,2011,11,32,23,2011377.018,104,2,1,4.2,4,1,,
23,377,2011,11,32,23,2011377.019,130,1,2,9.2,4,1,,0.1
23,377,2011,11,32,23,2011377.02,111,1,1,5.7,4,1,,
23,377,2011,11,32,23,2011377.021,109,2,1,5.4,4,1,,
23,377,2011,11,32,23,2011377.022,110,2,1,4.7,3,1,,
23,377,2011,11,32,23,2011377.023,110,1,1,5.6,4,1,,
23,377,2011,11,32,23,2011377.024,105,1,1,5.9,4,1,,
23,379,2011,11,32,23,2011379.001,137,2,2,9.8,0,1,,0.2
23,379,2011,11,32,23,2011379.002,141,1,2,11.3,0,1,,0.2
23,379,2011,11,32,23,2011379.003,150,2,2,12.3,0,1,,0.2
23,379,2011,11,32,23,2011379.004,146,1,2,12.4,0,1,,0.1
23,379,2011,11,32,23,2011379.005,134,1,1,9.4,0,1,,0.1
23,379,2011,11,32,23,2011379.006,134,1,1,10.2,0,1,,0.1
23,379,2011,11,32,23,2011379.007,135,1,1,10.1,0,1,,
23,379,2011,11,32,23,2011379.008,142,1,2,11.9,0,1,,0.2
23,379,2011,11,32,23,2011379.009,140,1,2,11,0,1,,0.2
23,379,2011,11,32,23,2011379.01,131,2,2,9.2,1,1,,0.3
23,379,2011,11,32,23,2011379.011,139,1,2,11,0,1,,0.2
23,379,2011,11,32,23,2011379.012,137,1,2,11.8,0,1,,0.2
23,379,2011,11,32,23,2011379.013,143,1,2,12.1,0,1,,0.2
23,379,2011,11,32,23,2011379.014,142,1,2,11.3,0,1,,0.2
23,379,2011,11,32,23,2011379.015,135,1,1,9.5,1,1,,
23,379,2011,11,32,23,2011379.016,129,1,1,8.5,2,2,,
23,379,2011,11,32,23,2011379.017,134,1,1,9,0,1,,
23,379,2011,11,32,23,2011379.018,139,1,1,11,0,1,,
23,379,2011,11,32,23,2011379.019,145,1,1,12,2,1,,
23,379,2011,11,32,23,2011379.02,136,1,1,12.2,0,1,,
23,379,2011,11,32,23,2011379.021,153,1,2,15.5,0,1,,0.2
23,379,2011,11,32,23,2011379.022,135,1,1,9.6,0,1,,
23,379,2011,11,32,23,2011379.023,134,1,1,10.7,0,1,,
23,379,2011,11,32,23,2011379.024,137,1,2,10.7,0,1,,0.2
23,379,2011,11,32,23,2011379.025,140,1,1,11.5,1,1,,
23,380,2011,11,32,23,2011380.001,135,2,2,10.1,0,1,,0.2
23,380,2011,11,32,23,2011380.002,122,1,1,6.8,3,1,,
23,380,2011,11,32,23,2011380.003,134,1,2,9.2,0,1,,0.1
23,380,2011,11,32,23,2011380.004,141,1,1,9.7,0,1,,
23,380,2011,11,32,23,2011380.005,140,1,2,10.2,0,1,,0.1
23,380,2011,11,32,23,2011380.006,132,1,2,9.3,1,1,,0.1
23,380,2011,11,32,23,2011380.007,138,1,2,11.6,0,1,,0.1
23,380,2011,11,32,23,2011380.008,138,1,2,9.7,1,1,,0.1
23,380,2011,11,32,23,2011380.009,132,1,2,9.2,1,1,,0.1
23,380,2011,11,32,23,2011380.01,115,1,1,5.5,1,1,,
23,380,2011,11,32,23,2011380.011,139,1,2,11.7,0,1,,0.1
23,380,2011,11,32,23,2011380.012,140,1,2,11.2,2,1,,0.1
23,380,2011,11,32,23,2011380.013,136,1,2,9.8,0,1,,0.1
23,380,2011,11,32,23,2011380.014,137,1,2,9.9,1,1,,0.1
23,380,2011,11,32,23,2011380.015,137,1,2,11,0,1,,0.1
23,380,2011,11,32,23,2011380.016,130,1,2,8.5,0,1,,0.1
23,380,2011,11,32,23,2011380.017,129,1,2,7.4,1,2,,0.1
23,380,2011,11,32,23,2011380.018,133,1,2,9,3,1,,0.1
23,381,2011,11,32,23,2011381.001,143,1,2,12.8,0,1,,0.1
23,381,2011,11,32,23,2011381.002,136,1,2,10.4,1,1,,0.1
23,381,2011,11,32,23,2011381.003,130,1,2,7.5,0,1,,0.1
23,381,2011,11,32,23,2011381.004,127,1,1,7.2,0,1,,
23,381,2011,11,32,23,2011381.005,130,1,2,7.8,1,1,,0.1
23,381,2011,11,32,23,2011381.006,138,1,2,10.1,0,1,,0.1
23,381,2011,11,32,23,2011381.007,138,1,2,11.6,1,2,,0.1
23,381,2011,11,32,23,2011381.008,126,1,1,7.1,0,1,,
23,381,2011,11,32,23,2011381.009,134,1,2,8.8,0,1,,0.1
23,381,2011,11,32,23,2011381.01,137,1,2,9.9,0,1,,0.1
23,381,2011,11,32,23,2011381.011,108,2,1,4.2,2,1,,
23,381,2011,11,32,23,2011381.012,122,1,1,6.3,0,1,,
23,381,2011,11,32,23,2011381.013,130,2,2,8.1,0,1,,0.2
23,381,2011,11,32,23,2011381.014,119,1,1,6.3,0,1,,
23,381,2011,11,32,23,2011381.015,122,1,1,7,0,1,,
23,381,2011,11,32,23,2011381.016,130,1,2,8.1,0,1,,0.1
23,381,2011,11,32,23,2011381.017,133,1,2,8.8,0,1,,0.1
23,381,2011,11,32,23,2011381.018,133,2,2,9.8,1,1,,0.2
23,381,2011,11,32,23,2011381.019,130,2,2,7.9,0,1,,0.2
23,381,2011,11,32,23,2011381.02,139,1,2,10.4,0,1,,0.1
23,381,2011,11,32,23,2011381.021,124,2,2,7.1,0,1,,0.2
23,381,2011,11,32,23,2011381.022,126,1,2,7.7,0,1,,0.1
23,381,2011,11,32,23,2011381.023,122,1,1,6.6,1,1,,
23,381,2011,11,32,23,2011381.024,123,2,1,6.8,1,1,,
23,381,2011,11,32,23,2011381.025,130,2,2,8.2,0,1,,0.2
23,382,2011,11,32,23,2011382.001,122,1,1,7,0,1,,
23,382,2011,11,32,23,2011382.002,114,1,1,5.4,1,1,,
23,382,2011,11,32,23,2011382.003,117,2,1,6.5,1,1,,
23,382,2011,11,32,23,2011382.004,131,1,2,8.7,0,1,,0.1
23,382,2011,11,32,23,2011382.005,124,2,1,7.5,0,1,,
23,382,2011,11,32,23,2011382.006,118,1,1,6.4,0,1,,
23,382,2011,11,32,23,2011382.007,131,1,2,8.8,0,1,,0.1
23,382,2011,11,32,23,2011382.008,126,2,2,7.6,1,1,,0.2
23,382,2011,11,32,23,2011382.009,109,1,1,4.4,1,1,,
23,382,2011,11,32,23,2011382.01,111,2,1,5.7,0,1,,
23,382,2011,11,32,23,2011382.011,113,2,1,6,0,1,,
23,382,2011,11,32,23,2011382.012,115,1,1,5.6,0,1,,
23,382,2011,11,32,23,2011382.013,121,1,1,6.6,0,1,,
23,382,2011,11,32,23,2011382.014,110,1,1,5.4,1,1,,
23,382,2011,11,32,23,2011382.015,122,1,1,6.9,0,1,,
23,382,2011,11,32,23,2011382.016,113,2,1,5.9,0,1,,
23,382,2011,11,32,23,2011382.017,131,2,2,8.3,1,2,,0.2
23,382,2011,11,32,23,2011382.018,122,1,1,7.1,2,1,,
23,382,2011,11,32,23,2011382.019,124,1,1,7.8,0,2,,
23,382,2011,11,32,23,2011382.02,121,1,1,6.9,0,1,,
23,382,2011,11,32,23,2011382.021,127,2,2,7.2,1,1,,0.2
23,382,2011,11,32,23,2011382.022,116,2,1,6.1,1,1,,
23,382,2011,11,32,23,2011382.023,124,1,1,7.2,0,1,,
23,382,2011,11,32,23,2011382.024,109,1,1,4.8,1,1,,
23,382,2011,11,32,23,2011382.025,107,2,1,4.4,0,1,,
23,383,2011,11,32,23,2011383.001,143,1,2,11.2,3,1,,0.2
23,383,2011,11,32,23,2011383.002,170,2,6,19.6,2,3,,0.5
23,383,2011,11,32,23,2011383.003,156,2,2,14.3,0,3,,0.3
23,383,2011,11,32,23,2011383.004,112,2,1,5.2,0,1,,0.1
23,383,2011,11,32,23,2011383.005,105,2,1,3.9,0,1,,
23,383,2011,11,32,23,2011383.006,162,2,2,18.3,0,3,,0.4
23,383,2011,11,32,23,2011383.007,144,1,2,11.9,0,2,,0.2
23,383,2011,11,32,23,2011383.008,136,1,1,10.1,0,1,,
23,383,2011,11,32,23,2011383.009,119,2,1,7,0,1,,
23,383,2011,11,32,23,2011383.01,116,2,1,6.3,1,1,,
23,383,2011,11,32,23,2011383.011,123,2,1,6.8,0,1,,
23,383,2011,11,32,23,2011383.012,117,1,1,5.6,0,1,,
23,383,2011,11,32,23,2011383.013,104,1,1,4,0,1,,
23,383,2011,11,32,23,2011383.014,118,2,1,4.9,0,1,,
23,383,2011,11,32,23,2011383.015,129,1,1,8.2,1,1,,
23,383,2011,11,32,23,2011383.016,128,1,1,7.1,0,1,,
23,383,2011,11,32,23,2011383.017,96,3,1,3,2,1,,
23,384,2011,12,32,23,2011384.001,155,2,2,15.6,3,2,,0.4
23,384,2011,12,32,23,2011384.002,135,2,2,9.9,0,1,,0.1
23,384,2011,12,32,23,2011384.003,121,1,1,7.3,0,1,,
23,384,2011,12,32,23,2011384.004,124,1,1,7.5,1,1,,
23,384,2011,12,32,23,2011384.005,124,2,2,8.2,2,1,,0.2
23,384,2011,12,32,23,2011384.006,127,1,1,9.1,2,1,,
23,384,2011,12,32,23,2011384.007,139,1,2,10.6,0,1,,0.1
23,384,2011,12,32,23,2011384.008,129,2,2,8.4,0,2,,0.2
23,384,2011,12,32,23,2011384.009,130,1,1,8.4,0,1,,
23,384,2011,12,32,23,2011384.01,129,2,2,8.9,0,1,,0.2
23,384,2011,12,32,23,2011384.011,138,2,2,9.7,0,2,,0.2
23,384,2011,12,32,23,2011384.012,115,2,1,5.8,2,1,,
23,384,2011,12,32,23,2011384.013,121,1,1,7.3,1,1,,
23,384,2011,12,32,23,2011384.014,149,2,2,13.5,2,2,,0.3
23,384,2011,12,32,23,2011384.015,140,1,2,14,0,2,,0.1
23,384,2011,12,32,23,2011384.016,145,1,2,14.1,1,2,,0.1
23,384,2011,12,32,23,2011384.017,142,1,2,15.9,0,1,,0.2
23,384,2011,12,32,23,2011384.018,136,1,1,10.5,4,1,,
23,384,2011,12,32,23,2011384.019,113,1,1,5.9,1,1,,
23,384,2011,12,32,23,2011384.02,125,2,2,8.6,2,1,,0.2
23,384,2011,12,32,23,2011384.021,119,2,1,6,1,1,,
23,384,2011,12,32,23,2011384.022,126,1,1,8.6,2,1,,
23,384,2011,12,32,23,2011384.023,121,1,1,4.5,2,1,,
23,384,2011,12,32,23,2011384.024,109,2,1,4.3,2,1,,
23,384,2011,12,32,23,2011384.025,138,1,1,10.1,3,1,,
23,385,2011,12,32,23,2011385.001,141,2,2,13.6,2,1,,0.3
23,385,2011,12,32,23,2011385.002,126,2,2,8.7,1,1,,0.2
23,385,2011,12,32,23,2011385.003,138,1,2,11.8,1,1,,0.1
23,385,2011,12,32,23,2011385.004,134,2,2,9.3,1,1,,0.3
23,385,2011,12,32,23,2011385.005,147,1,2,14.5,1,1,,0.1
23,385,2011,12,32,23,2011385.006,141,2,2,11.6,2,2,,0.2
23,385,2011,12,32,23,2011385.007,129,1,1,9.2,1,1,,
23,385,2011,12,32,23,2011385.008,149,1,2,17.1,3,2,,0.3
23,385,2011,12,32,23,2011385.009,143,1,2,12.4,3,2,,0.2
23,385,2011,12,32,23,2011385.01,127,1,1,7.7,4,1,,
23,385,2011,12,32,23,2011385.011,123,2,2,6.8,0,1,,0.1
23,385,2011,12,32,23,2011385.012,124,1,1,7.1,1,1,,
23,385,2011,12,32,23,2011385.013,132,2,2,9.6,4,1,,0.2
23,385,2011,12,32,23,2011385.014,128,1,1,10.7,2,1,,
23,385,2011,12,32,23,2011385.015,111,2,1,5.1,2,1,,
23,385,2011,12,32,23,2011385.016,129,1,1,10,4,1,,
23,385,2011,12,32,23,2011385.017,124,2,1,7.7,2,1,,
23,385,2011,12,32,23,2011385.018,124,2,2,8.4,3,1,,0.2
23,385,2011,12,32,23,2011385.019,134,1,1,10.6,2,1,,
23,385,2011,12,32,23,2011385.02,124,1,1,7.4,2,2,,
23,385,2011,12,32,23,2011385.021,113,1,1,5.1,0,1,,
23,385,2011,12,32,23,2011385.022,119,2,1,7.2,1,1,,
23,385,2011,12,32,23,2011385.023,121,2,1,6.8,1,1,,
23,385,2011,12,32,23,2011385.024,119,1,1,7.4,1,1,,
23,385,2011,12,32,23,2011385.025,117,2,1,5.9,0,1,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
23,601,2011,10,23,23,2011601.001,159,2,6,24,,,,
23,601,2011,10,23,23,2011601.002,149,2,2,18.9,,,,
23,601,2011,10,23,23,2011601.003,149,2,2,17.6,,,,
23,601,2011,10,23,23,2011601.004,154,2,2,18.9,,,,
23,602,2011,10,23,23,2011602.001,154,2,2,19.1,,,,
23,602,2011,10,23,23,2011602.002,154,2,2,20.1,,,,
23,602,2011,10,23,23,2011602.003,164,2,2,20.5,,,,
23,602,2011,10,23,23,2011602.004,144,2,2,17.8,,,,
23,602,2011,10,23,23,2011602.005,159,2,2,19.3,,,,
23,602,2011,10,23,23,2011602.006,154,1,2,19.6,,,,
23,602,2011,10,23,23,2011602.007,144,2,2,15.3,,,,
23,602,2011,10,23,23,2011602.008,154,2,2,16.7,,,,
23,602,2011,10,23,23,2011602.009,154,1,2,18.9,,,,
23,602,2011,10,23,23,2011602.01,154,2,2,20.8,,,,
23,602,2011,10,23,23,2011602.011,138,2,2,16.1,,,,
23,602,2011,10,23,23,2011602.012,149,2,2,18.6,,,,
23,602,2011,10,23,23,2011602.013,149,2,2,18.7,,,,
23,602,2011,10,23,23,2011602.014,149,2,2,15.6,,,,
23,602,2011,10,23,23,2011602.015,149,2,2,17.9,,,,
23,602,2011,10,23,23,2011602.016,123,2,2,14.3,,,,
23,602,2011,10,23,23,2011602.017,144,2,2,19.4,,,,
23,602,2011,10,23,23,2011602.018,144,2,2,16.3,,,,
23,602,2011,10,23,23,2011602.019,149,2,2,18.1,,,,
23,602,2011,10,23,23,2011602.02,149,2,2,19.4,,,,
23,602,2011,10,23,23,2011602.021,154,2,2,16.6,,,,
23,602,2011,10,23,23,2011602.022,159,2,2,20.5,,,,
23,602,2011,10,23,23,2011602.023,144,2,2,16.1,,,,
23,602,2011,10,23,23,2011602.024,149,2,2,17.4,,,,
23,602,2011,10,23,23,2011602.025,138,2,2,14.8,,,,
23,603,2011,10,23,23,2011603.001,149,2,2,17.6,,,,
23,603,2011,10,23,23,2011603.002,154,1,2,20.8,,,,
